ds,y
2015-11-18,1364
2017-12-18,608
2018-12-18,2301
2018-12-18,1347
2018-12-18,1505
2018-12-18,1875
2017-12-18,1936
2018-09-18,1833
2018-09-18,1617
2018-12-18,1529
2018-03-18,560
2015-11-18,720
2018-05-18,2416
2017-03-18,1373
2015-04-18,1342
2015-04-18,1792
2015-04-18,2389
2015-04-18,1028
2015-04-18,2314
2015-04-18,2044
2018-05-18,1823
2018-05-18,1358
2018-05-18,2246
2018-05-18,1094
2018-05-18,2433
2018-05-18,1637
2018-05-18,1542
2018-05-18,2042
2018-05-18,1823
2017-10-18,1171
2015-11-18,1849
2015-03-18,1534
2017-09-18,1602
2018-11-18,603
2018-11-18,638
2016-05-18,1393
2015-06-18,1151
2017-05-18,1802
2017-05-18,2092
2016-04-18,1127
2016-04-18,552
2016-04-18,1692
2015-01-18,1353
2016-04-18,1417
2016-04-18,1259
2016-04-18,902
2016-04-18,727
2016-04-18,797
2017-07-18,1492
2018-06-18,1571
2018-06-18,737
2018-06-18,911
2018-09-18,1335
2016-04-18,2306
2018-09-18,743
2018-11-18,1280
2017-06-18,1074
2016-04-18,1482
2017-11-18,1863
2017-11-18,510
2017-09-18,1655
2017-09-18,650
2017-09-18,1269
2017-09-18,575
2017-09-18,2439
2017-09-18,1320
2017-06-18,2309
2017-09-18,639
2017-09-18,2207
2017-09-18,994
2017-09-18,1987
2017-09-18,1474
2017-09-18,619
2017-09-18,2063
2017-09-18,1360
2017-06-18,1811
2017-06-18,947
2015-02-18,527
2017-11-18,639
2018-09-18,2483
2018-09-18,2174
2016-09-18,980
2016-09-18,931
2016-09-18,1454
2015-03-18,983
2015-03-18,618
2015-03-18,1694
2015-03-18,2379
2015-03-18,1647
2016-04-18,1319
2016-09-18,2203
2016-04-18,1957
2016-04-18,1127
2016-04-18,1049
2015-07-18,1840
2015-07-18,1741
2016-04-18,1842
2016-04-18,1976
2016-04-18,793
2015-03-18,1970
2015-03-18,876
2016-04-18,1849
2018-09-18,1085
2016-09-18,1020
2016-09-18,2389
2018-09-18,2412
2018-09-18,2270
2018-09-18,666
2018-09-18,1195
2015-03-18,1418
2015-03-18,1843
2018-12-18,855
2018-12-18,1764
2018-12-18,1867
2016-09-18,1298
2018-12-18,759
2018-12-18,601
2015-03-18,978
2016-09-18,1416
2016-09-18,969
2016-09-18,2363
2016-09-18,1579
2016-09-18,1634
2016-09-18,2452
2016-09-18,1666
2018-12-18,1958
2017-11-18,1351
2017-07-18,836
2018-11-18,668
2018-07-18,2266
2018-11-18,2327
2016-10-18,1845
2018-07-18,2056
2018-07-18,1267
2018-07-18,2430
2018-07-18,1755
2017-04-18,1427
2017-08-18,1163
2016-10-18,2034
2016-10-18,2171
2016-10-18,1002
2017-11-18,2146
2017-08-18,1274
2017-11-18,727
2017-11-18,2471
2017-11-18,959
2017-11-18,875
2017-11-18,747
2018-07-18,1796
2018-07-18,799
2018-07-18,1083
2016-10-18,870
2016-06-18,2262
2016-06-18,763
2016-06-18,1546
2016-06-18,756
2017-04-18,1386
2017-04-18,2114
2017-04-18,1456
2017-04-18,1574
2017-04-18,1681
2016-06-18,1972
2017-04-18,1281
2017-04-18,1682
2016-06-18,1769
2016-06-18,1321
2016-06-18,1498
2016-06-18,2098
2016-06-18,1952
2016-06-18,1346
2015-11-18,1094
2015-11-18,1188
2017-04-18,2330
2015-10-18,2285
2015-10-18,2030
2018-11-18,988
2018-11-18,936
2018-11-18,1116
2018-11-18,1432
2018-11-18,1020
2018-11-18,2091
2018-11-18,1251
2016-02-18,1078
2015-10-18,1599
2015-10-18,2067
2016-06-18,2352
2015-10-18,2247
2015-10-18,1314
2015-10-18,832
2016-02-18,728
2016-02-18,1044
2015-02-18,547
2018-11-18,1352
2018-11-18,1220
2018-11-18,1663
2018-11-18,1663
2015-10-18,2282
2016-06-18,1513
2016-06-18,1014
2018-02-18,1766
2017-08-18,2460
2018-02-18,1735
2017-08-18,1610
2017-11-18,1252
2017-08-18,1956
2017-11-18,1014
2018-11-18,1905
2018-11-18,585
2018-02-18,1369
2017-08-18,1980
2018-11-18,2012
2015-11-19,2444
2018-08-19,903
2015-11-19,1159
2018-08-19,2424
2016-06-19,843
2016-06-19,1273
2016-04-19,791
2016-06-19,679
2018-08-19,1512
2016-06-19,1324
2017-11-19,2397
2016-06-19,1939
2016-06-19,2394
2018-08-19,2122
2016-04-19,2445
2017-11-19,1708
2017-12-19,952
2015-11-19,1110
2017-11-19,2119
2017-11-19,632
2017-11-19,1374
2017-11-19,1987
2015-01-19,2205
2015-01-19,743
2015-01-19,513
2017-11-19,1647
2015-04-19,1575
2015-04-19,2341
2015-11-19,1562
2015-11-19,721
2015-11-19,782
2015-11-19,578
2015-11-19,2177
2015-01-19,1064
2015-04-19,2287
2015-11-19,2139
2017-11-19,1584
2017-11-19,1686
2015-11-19,1370
2015-11-19,1490
2015-11-19,984
2017-12-19,1616
2017-12-19,2209
2017-12-19,1432
2017-12-19,1569
2017-11-19,2006
2017-12-19,913
2017-11-19,2202
2017-11-19,541
2017-11-19,773
2017-11-19,883
2017-11-19,1059
2017-11-19,1770
2017-11-19,1205
2017-12-19,795
2017-11-19,1988
2017-08-19,1081
2015-05-19,610
2017-04-19,1204
2017-04-19,2457
2017-04-19,1289
2017-04-19,539
2017-04-19,1547
2017-04-19,912
2017-04-19,1615
2017-04-19,953
2017-04-19,1320
2017-04-19,985
2018-03-19,1514
2018-03-19,1941
2018-03-19,1078
2018-03-19,1527
2017-04-19,2004
2018-03-19,1552
2017-04-19,2044
2017-04-19,1379
2018-09-19,2311
2018-09-19,1238
2018-09-19,1001
2018-09-19,1983
2018-09-19,1613
2018-09-19,1171
2015-05-19,1464
2018-09-19,2396
2017-05-19,1832
2017-05-19,708
2017-05-19,1343
2015-08-19,561
2015-08-19,1087
2015-08-19,595
2017-05-19,1586
2018-09-19,1899
2018-03-19,807
2018-03-19,2060
2018-10-19,822
2018-10-19,1916
2018-10-19,2370
2018-10-19,2246
2018-10-19,2314
2018-10-19,573
2018-10-19,571
2018-10-19,809
2018-10-19,2446
2018-10-19,1356
2018-10-19,2310
2018-10-19,684
2018-11-19,1364
2018-06-19,2130
2018-10-19,1220
2018-03-19,1375
2018-10-19,1187
2018-10-19,1997
2018-03-19,862
2018-03-19,2037
2018-03-19,1497
2017-04-19,2373
2017-04-19,663
2016-12-19,1710
2018-10-19,1612
2016-10-19,1970
2016-10-19,1353
2016-10-19,655
2016-10-19,2289
2016-10-19,824
2017-08-19,527
2017-08-19,993
2016-10-19,1238
2018-09-19,2399
2018-09-19,1496
2018-09-19,694
2015-03-19,2306
2015-03-19,824
2018-12-19,1721
2018-12-19,1090
2018-12-19,2293
2018-12-19,1665
2015-03-19,531
2018-12-19,1158
2015-12-19,891
2015-12-19,2194
2015-12-19,1055
2015-12-19,1586
2018-06-19,1751
2015-12-19,785
2015-12-19,1389
2015-12-19,1362
2015-03-19,1105
2016-11-19,533
2018-06-19,1597
2018-06-19,1032
2018-06-19,1845
2018-06-19,667
2018-06-19,1135
2018-06-19,1211
2015-03-19,1253
2018-06-19,1578
2018-06-19,527
2018-06-19,506
2018-06-19,753
2016-11-19,1631
2016-11-19,2045
2016-11-19,1520
2018-06-19,1343
2015-12-19,665
2017-06-19,1208
2018-06-19,1086
2017-07-19,1050
2017-07-19,703
2017-07-19,2070
2017-07-19,814
2017-07-19,536
2017-07-19,1597
2015-12-19,2279
2017-07-19,2493
2015-03-19,1818
2015-03-19,2221
2018-09-19,1738
2018-09-19,1385
2018-09-19,2036
2018-09-19,1966
2017-07-19,1794
2015-12-19,2190
2015-12-19,942
2015-12-19,1197
2018-06-19,1240
2015-07-19,2406
2015-07-19,1178
2015-07-19,552
2015-07-19,1074
2015-07-19,1753
2017-05-19,2093
2017-05-19,2444
2017-05-19,1984
2017-05-19,535
2017-05-19,1445
2015-08-19,976
2015-08-19,639
2015-08-19,1606
2015-08-19,1329
2018-11-19,2183
2018-11-19,531
2018-11-19,1659
2018-11-19,1976
2018-11-19,2173
2018-11-19,725
2018-11-19,635
2018-05-19,1991
2018-05-19,984
2018-05-19,1797
2018-05-19,1498
2018-02-19,2153
2018-02-19,767
2018-02-19,673
2018-02-19,2164
2018-05-19,1895
2018-05-19,1273
2018-05-19,2053
2018-05-19,552
2018-05-19,1069
2018-05-19,1311
2017-09-19,1003
2017-09-19,677
2017-09-19,1712
2017-09-19,1125
2017-09-19,1758
2018-11-19,2116
2017-09-19,773
2017-09-19,949
2017-09-19,894
2017-09-19,1524
2017-09-19,1972
2017-09-19,795
2018-11-19,1712
2017-02-19,2459
2017-02-19,1316
2017-02-19,785
2016-07-19,1506
2015-09-19,943
2015-09-19,672
2015-09-19,1836
2015-09-19,1222
2015-09-19,1454
2015-09-19,1746
2015-09-19,1130
2015-09-19,1452
2015-09-19,888
2016-01-19,2000
2015-10-19,2313
2015-10-19,730
2015-10-19,852
2017-09-19,1920
2015-10-19,1350
2015-10-19,587
2015-10-19,2290
2018-01-19,2314
2018-01-19,1015
2018-01-19,2085
2016-01-19,1619
2018-01-19,1791
2018-01-19,853
2018-01-19,1286
2018-01-19,1935
2018-01-19,1296
2018-01-19,2126
2017-02-19,2132
2017-02-19,1935
2015-10-19,2494
2017-09-19,1645
2017-09-19,1961
2015-11-19,1641
2016-12-19,2497
2016-09-19,1097
2016-09-19,2174
2016-09-19,1613
2016-09-19,2105
2016-09-19,2326
2016-09-19,1712
2016-03-19,1195
2016-03-19,610
2016-03-19,1123
2016-03-19,985
2016-03-19,1834
2016-03-19,897
2017-09-19,898
2016-03-19,2310
2016-12-19,2443
2016-12-19,1426
2016-12-19,1995
2016-12-19,1377
2018-11-19,2319
2018-11-19,681
2018-11-19,888
2018-11-19,1404
2018-11-19,674
2018-11-19,1245
2018-11-19,1802
2016-03-19,1714
2018-11-19,1786
2018-11-19,981
2018-11-19,506
2018-11-19,1179
2018-11-19,2090
2018-11-19,1822
2018-11-19,1149
2018-11-19,1000
2018-11-19,2074
2016-03-19,2149
2016-03-19,2457
2016-12-19,772
2016-12-19,2491
2018-05-19,1084
2018-05-19,1844
2018-05-19,2407
2018-05-19,1490
2018-05-19,2412
2018-05-19,1190
2018-05-19,1217
2018-05-19,1183
2018-05-19,1162
2018-05-19,1788
2017-03-19,1650
2017-03-19,737
2017-03-19,613
2017-03-19,2235
2016-12-19,2310
2016-12-19,2248
2018-06-19,2475
2016-12-19,1994
2016-12-19,1931
2016-12-19,1624
2017-09-19,1797
2016-03-19,2010
2016-03-19,1290
2016-03-19,562
2016-12-19,1129
2018-05-20,2406
2018-05-20,2218
2018-05-20,2122
2018-05-20,658
2018-05-20,1317
2018-05-20,2234
2018-05-20,728
2015-10-20,2139
2018-05-20,1836
2015-10-20,1905
2015-10-20,1985
2015-10-20,1863
2015-10-20,1415
2018-05-20,1045
2018-05-20,1334
2018-05-20,610
2018-05-20,725
2018-09-20,1539
2018-06-20,1615
2018-02-20,956
2018-02-20,1296
2018-02-20,2286
2018-08-20,2411
2018-08-20,1575
2018-08-20,2046
2018-08-20,2289
2018-08-20,2371
2018-08-20,1359
2015-01-20,2350
2018-02-20,748
2015-01-20,1768
2015-01-20,603
2015-01-20,1629
2015-01-20,1785
2015-01-20,2054
2015-01-20,1100
2015-01-20,1272
2015-01-20,1148
2015-01-20,767
2015-01-20,2325
2015-01-20,2294
2015-01-20,1973
2015-01-20,1840
2018-02-20,527
2018-07-20,1453
2015-10-20,2475
2018-08-20,1933
2018-01-20,1805
2018-01-20,938
2018-01-20,1379
2018-01-20,531
2018-01-20,2392
2018-01-20,1206
2018-07-20,1714
2018-07-20,1986
2018-02-20,2029
2018-07-20,1009
2018-07-20,515
2018-07-20,2193
2018-07-20,1456
2017-12-20,993
2017-12-20,2302
2017-12-20,2413
2018-07-20,2139
2018-07-20,595
2018-07-20,531
2018-07-20,838
2018-07-20,1923
2018-06-20,1580
2015-01-20,1393
2015-01-20,1813
2018-09-20,1212
2018-09-20,653
2018-04-20,1672
2018-04-20,1562
2018-04-20,2270
2018-04-20,1795
2018-04-20,784
2018-04-20,2362
2018-04-20,766
2018-04-20,627
2018-09-20,618
2018-04-20,1191
2018-04-20,1697
2018-04-20,1708
2018-04-20,990
2018-06-20,2375
2018-06-20,1193
2018-06-20,1918
2018-06-20,1044
2018-06-20,637
2018-06-20,955
2018-06-20,1290
2018-04-20,673
2015-01-20,2126
2018-09-20,1122
2018-09-20,2411
2018-02-20,1891
2018-02-20,642
2018-02-20,2500
2018-02-20,1681
2018-02-20,1983
2015-02-20,1808
2015-02-20,1319
2015-02-20,602
2018-03-20,566
2018-03-20,589
2018-09-20,1851
2018-03-20,1442
2017-12-20,1448
2018-03-20,2245
2018-03-20,1276
2018-09-20,1075
2018-09-20,1317
2018-09-20,711
2018-09-20,2224
2018-09-20,1504
2018-09-20,1394
2018-09-20,2134
2018-03-20,550
2015-11-20,2114
2015-10-20,1992
2015-11-20,2337
2015-09-20,889
2015-09-20,784
2015-09-20,2271
2015-09-20,1574
2015-09-20,939
2018-11-20,1367
2018-11-20,2374
2018-11-20,2083
2018-11-20,1412
2018-11-20,632
2018-11-20,1213
2018-11-20,2305
2018-11-20,1847
2018-11-20,1153
2018-11-20,1733
2018-11-20,1551
2018-11-20,768
2015-09-20,1802
2018-11-20,1860
2015-05-20,2104
2015-05-20,508
2017-10-20,2108
2017-10-20,651
2017-10-20,2114
2017-10-20,2443
2017-10-20,1224
2017-10-20,1916
2017-10-20,2262
2017-10-20,1070
2016-11-20,2381
2016-11-20,877
2016-11-20,1177
2016-11-20,703
2015-09-20,1246
2015-05-20,619
2015-05-20,656
2015-05-20,1925
2015-05-20,2331
2015-05-20,640
2017-10-20,1138
2018-11-20,1349
2018-11-20,682
2016-12-20,1804
2016-12-20,502
2016-07-20,1400
2016-07-20,1422
2016-07-20,2259
2016-07-20,548
2016-07-20,959
2016-07-20,2190
2016-07-20,1890
2016-07-20,1671
2016-07-20,1615
2016-12-20,1643
2016-12-20,901
2016-12-20,1238
2016-07-20,1545
2017-11-20,2273
2017-11-20,2363
2016-12-20,2069
2018-11-20,1052
2016-12-20,678
2016-12-20,1532
2018-11-20,722
2017-09-20,2410
2017-07-20,2274
2015-09-20,627
2015-09-20,2134
2015-09-20,684
2015-09-20,681
2015-09-20,1314
2015-09-20,2062
2015-09-20,2224
2015-09-20,596
2018-12-20,1391
2018-12-20,1253
2016-02-20,1197
2016-02-20,2374
2016-12-20,1750
2016-12-20,1285
2016-12-20,1512
2017-11-20,1492
2017-10-20,2229
2016-11-20,786
2015-06-20,797
2015-06-20,1866
2015-06-20,637
2015-06-20,1512
2015-06-20,2017
2018-10-20,1023
2018-10-20,793
2018-10-20,1291
2018-10-20,1178
2018-10-20,2331
2018-10-20,1024
2018-10-20,2417
2018-10-20,807
2018-10-20,925
2016-09-20,893
2016-09-20,896
2018-10-20,1024
2015-06-20,717
2018-10-20,2302
2015-06-20,2372
2016-11-20,1052
2017-09-20,1128
2017-09-20,654
2017-09-20,2234
2017-09-20,903
2017-09-20,2492
2017-09-20,1142
2017-09-20,1638
2017-09-20,1105
2016-10-20,1083
2016-10-20,1567
2016-10-20,667
2016-10-20,2305
2016-10-20,1999
2015-08-20,1300
2015-08-20,1729
2015-08-20,2059
2015-08-20,532
2016-11-20,642
2016-11-20,1784
2018-10-20,1090
2018-10-20,568
2016-11-20,1020
2016-11-20,1074
2016-11-20,943
2016-11-20,2400
2016-11-20,1109
2015-09-20,979
2015-09-20,2399
2015-09-20,2252
2017-08-20,941
2015-06-20,560
2015-06-20,1636
2016-11-20,1418
2016-11-20,1200
2016-11-20,1808
2016-11-20,2205
2016-11-20,1287
2016-11-20,2027
2016-11-20,1808
2018-10-20,1313
2016-11-20,2369
2016-11-20,665
2018-10-20,850
2016-09-20,560
2016-09-20,642
2016-09-20,2211
2016-09-20,862
2016-09-20,959
2016-03-20,1743
2016-03-20,1990
2016-03-20,792
2016-03-20,1621
2016-03-20,1285
2016-03-20,1371
2016-03-20,793
2016-03-20,1776
2016-03-20,2049
2016-11-20,684
2016-11-20,1324
2016-11-20,1818
2017-11-20,2364
2017-09-20,1791
2017-11-20,1433
2015-12-20,2148
2015-12-20,2265
2017-11-20,1623
2015-12-20,1591
2015-12-20,1710
2015-12-20,1312
2015-12-20,681
2015-12-20,1669
2015-12-20,981
2018-12-20,1618
2018-12-20,894
2018-12-20,2400
2015-12-20,1589
2015-12-20,1605
2015-12-20,2343
2015-12-20,2398
2015-12-20,2053
2015-07-20,1393
2015-12-20,2406
2015-12-20,2088
2017-06-20,1996
2017-06-20,1046
2017-06-20,735
2015-10-20,1727
2017-02-20,1060
2015-12-20,521
2015-12-20,1436
2015-12-20,2466
2015-12-20,2139
2016-06-20,2088
2016-06-20,1906
2016-06-20,1616
2015-12-20,1036
2015-12-20,1206
2015-12-20,1997
2015-12-20,884
2016-06-20,1212
2017-06-20,591
2015-11-20,700
2017-05-20,2135
2015-07-20,1414
2015-07-20,1008
2015-07-20,2429
2015-07-20,2001
2015-07-20,1790
2015-07-20,2134
2016-04-20,1892
2015-07-20,823
2016-04-20,1794
2016-04-20,890
2016-04-20,2443
2015-04-20,2363
2015-04-20,1030
2015-04-20,2131
2015-04-20,801
2015-11-20,1630
2016-04-20,2215
2017-05-20,1419
2015-07-20,2074
2015-07-20,2458
2017-05-20,1458
2017-05-20,534
2017-05-20,1988
2017-03-20,665
2017-03-20,1586
2017-03-20,2238
2017-03-20,1354
2015-07-20,876
2017-03-20,1784
2017-03-20,1545
2015-07-20,2304
2015-07-20,589
2016-05-20,980
2016-05-20,708
2015-07-20,1368
2015-07-20,1104
2017-03-20,1094
2017-06-20,1100
2015-12-20,852
2017-11-20,1746
2017-06-20,693
2017-06-20,1239
2017-11-20,1517
2017-11-20,1546
2017-11-20,991
2017-11-20,1180
2017-06-20,726
2017-11-20,1626
2017-11-20,1487
2017-11-20,1624
2017-11-20,1165
2017-06-20,609
2017-11-20,1754
2017-11-20,1992
2017-11-20,2305
2017-06-20,2265
2017-11-20,1244
2017-06-20,1004
2017-11-20,949
2017-06-20,664
2017-06-20,1488
2017-06-20,1641
2017-11-20,1396
2017-11-20,1065
2017-06-20,1029
2017-06-20,1759
2017-06-20,747
2017-05-21,2447
2018-06-21,583
2018-06-21,1608
2017-05-21,2176
2018-06-21,1182
2018-06-21,2277
2018-10-21,691
2017-05-21,998
2017-05-21,1548
2017-05-21,1691
2015-09-21,593
2017-05-21,737
2017-02-21,1599
2015-06-21,2073
2015-06-21,1614
2015-06-21,1044
2015-06-21,1944
2018-05-21,1862
2018-05-21,869
2018-12-21,926
2017-08-21,1790
2017-08-21,1937
2017-08-21,1308
2017-08-21,900
2017-08-21,719
2017-08-21,771
2017-08-21,1902
2017-08-21,779
2017-08-21,2440
2017-02-21,863
2017-02-21,2443
2018-12-21,816
2017-08-21,731
2017-08-21,1255
2017-08-21,597
2017-02-21,1517
2017-02-21,2488
2017-02-21,2000
2017-02-21,1920
2017-02-21,2495
2017-05-21,931
2015-09-21,582
2018-10-21,1577
2016-02-21,579
2018-12-21,2352
2018-12-21,614
2018-12-21,2232
2018-12-21,1852
2018-12-21,606
2018-06-21,1513
2016-12-21,791
2016-12-21,2329
2016-12-21,1202
2015-07-21,1341
2015-07-21,1279
2015-07-21,703
2015-07-21,2345
2016-12-21,1480
2016-12-21,916
2017-04-21,1031
2018-02-21,2336
2015-07-21,1892
2015-07-21,2144
2017-04-21,1233
2017-04-21,2264
2017-04-21,920
2017-04-21,1993
2018-12-21,2036
2016-02-21,2132
2018-12-21,638
2016-12-21,1611
2017-06-21,1640
2017-06-21,753
2017-06-21,1382
2017-06-21,1604
2017-01-21,1991
2017-01-21,1371
2016-12-21,660
2015-06-21,1874
2018-10-21,2236
2018-10-21,1629
2018-10-21,1642
2018-10-21,1593
2017-03-21,2160
2017-03-21,1090
2017-03-21,2029
2017-03-21,978
2017-03-21,1698
2016-12-21,1253
2016-12-21,1549
2016-12-21,1660
2016-12-21,2193
2015-07-21,1237
2015-07-21,886
2018-12-21,1265
2015-06-21,2427
2015-06-21,615
2015-06-21,1163
2017-07-21,1314
2015-03-21,2362
2017-07-21,2272
2017-07-21,1313
2017-07-21,2220
2017-07-21,1726
2015-06-21,1331
2015-06-21,998
2018-09-21,2313
2018-09-21,2365
2018-09-21,816
2017-07-21,1280
2018-09-21,1986
2018-09-21,2200
2018-09-21,1179
2018-09-21,2266
2016-11-21,874
2016-11-21,1186
2016-11-21,1085
2016-11-21,2446
2016-11-21,640
2016-11-21,856
2016-11-21,1937
2016-11-21,1417
2018-09-21,1189
2017-07-21,1835
2017-07-21,1286
2015-03-21,915
2015-09-21,2150
2015-09-21,1797
2015-09-21,1864
2017-07-21,674
2015-09-21,2213
2015-09-21,2328
2015-03-21,2408
2015-03-21,1366
2015-03-21,1006
2018-04-21,1734
2018-04-21,2025
2018-04-21,1466
2018-04-21,1935
2018-04-21,1874
2018-04-21,904
2018-04-21,796
2018-04-21,1036
2015-03-21,1987
2017-02-21,2127
2017-02-21,1978
2017-02-21,1527
2015-03-21,2230
2015-03-21,885
2015-03-21,2298
2015-03-21,1409
2016-11-21,689
2016-11-21,1016
2016-11-21,1866
2016-11-21,1793
2015-09-21,1154
2018-12-21,1390
2015-12-21,1134
2015-12-21,696
2015-12-21,782
2015-12-21,616
2018-10-21,2157
2018-10-21,745
2018-10-21,606
2018-10-21,1198
2018-10-21,854
2018-10-21,976
2018-10-21,976
2018-10-21,870
2018-10-21,1413
2018-10-21,2397
2018-10-21,1112
2018-10-21,841
2015-06-21,1065
2015-06-21,2370
2015-06-21,1775
2015-06-21,2011
2015-09-21,2391
2015-06-21,741
2015-06-21,1951
2015-09-21,1887
2015-06-21,2231
2015-09-21,2489
2018-03-21,1614
2016-11-21,1556
2016-11-21,1662
2016-11-21,1399
2016-11-21,705
2016-11-21,777
2016-11-21,2190
2016-11-21,745
2016-11-21,2337
2016-11-21,943
2015-06-21,2101
2015-09-21,830
2015-09-21,1838
2015-09-21,2225
2018-03-21,832
2018-03-21,1496
2018-03-21,2194
2018-03-21,1503
2018-03-21,1360
2018-03-21,2402
2015-09-21,1555
2015-09-21,2380
2018-03-21,2451
2018-03-21,2192
2018-03-21,2334
2018-03-21,1622
2018-03-21,1899
2015-03-21,1192
2017-04-21,1687
2015-04-21,1344
2018-07-21,1438
2018-07-21,1836
2018-07-21,1099
2015-11-21,576
2018-11-21,940
2018-11-21,953
2018-11-21,1952
2018-07-21,1904
2018-07-21,1632
2018-07-21,2208
2018-07-21,612
2018-07-21,1707
2018-11-21,636
2015-05-21,1500
2015-05-21,2352
2015-05-21,1064
2015-05-21,575
2015-05-21,807
2015-05-21,1377
2015-05-21,1220
2017-10-21,1474
2017-10-21,813
2017-10-21,1725
2017-10-21,762
2017-10-21,1793
2017-10-21,1285
2017-10-21,595
2018-07-21,1361
2017-10-21,913
2018-07-21,2386
2015-11-21,1380
2017-11-21,1103
2017-11-21,1293
2017-11-21,1866
2017-11-21,837
2018-07-21,1794
2018-07-21,843
2018-07-21,2381
2018-07-21,926
2018-07-21,932
2018-07-21,1569
2018-07-21,516
2018-07-21,1468
2018-01-21,1405
2018-01-21,2158
2018-01-21,2153
2018-01-21,2103
2018-01-21,1333
2018-01-21,1056
2018-01-21,1398
2018-01-21,1399
2018-01-21,2014
2018-01-21,1028
2018-01-21,1288
2018-01-21,1842
2018-01-21,1016
2018-01-21,1778
2015-11-21,2496
2018-07-21,1544
2017-11-21,1405
2017-10-21,2439
2017-10-21,2415
2016-08-21,1531
2016-08-21,1072
2016-08-21,1794
2016-08-21,1889
2016-08-21,1622
2016-08-21,1154
2016-08-21,746
2015-10-21,1137
2015-10-21,1545
2015-10-21,1861
2015-10-21,1452
2015-10-21,2448
2015-10-21,1014
2016-08-21,871
2016-08-21,664
2016-04-21,2153
2015-05-21,511
2016-08-21,665
2016-08-21,2259
2016-04-21,993
2016-04-21,1625
2016-04-21,758
2018-11-21,925
2018-11-21,2424
2018-11-21,577
2016-05-21,1442
2016-05-21,582
2015-05-21,2016
2017-10-21,770
2015-05-21,593
2015-04-21,1143
2017-10-21,2284
2017-10-21,964
2017-10-21,1923
2017-10-21,876
2017-10-21,2051
2017-10-21,2181
2017-10-21,2062
2017-10-21,2448
2017-10-21,1074
2017-10-21,1256
2018-11-21,1663
2018-11-21,2412
2018-07-21,1111
2018-07-21,1872
2018-07-21,920
2018-11-21,2434
2018-11-21,2001
2018-11-21,1319
2018-11-21,1897
2018-11-21,1885
2018-11-21,2429
2016-08-21,2329
2016-08-21,2373
2016-08-21,1180
2016-08-21,1273
2015-11-21,841
2015-11-21,765
2016-08-21,1908
2017-11-21,1473
2018-07-21,752
2016-05-21,2318
2016-09-21,1349
2016-09-21,523
2016-09-21,523
2016-09-21,1412
2016-09-21,1043
2016-09-21,1777
2016-09-21,924
2018-08-21,1325
2018-08-21,1075
2016-09-21,1210
2016-09-21,1863
2016-09-21,2064
2016-09-21,2154
2016-09-21,542
2016-09-21,1043
2016-09-21,2429
2018-08-21,1322
2018-08-21,811
2018-08-21,1645
2015-01-21,2312
2015-11-21,1923
2015-11-21,1836
2015-11-21,1072
2016-06-21,1769
2018-08-21,515
2018-08-21,2200
2016-09-21,2429
2018-08-21,1631
2018-08-21,764
2015-02-21,1896
2018-08-21,2447
2018-08-21,2399
2016-09-21,1943
2016-09-21,1998
2016-09-21,829
2018-08-21,1405
2016-09-21,622
2016-09-21,2203
2015-11-21,2272
2018-08-21,540
2018-08-21,681
2018-08-21,929
2018-08-21,1652
2018-08-21,1847
2016-03-21,1964
2016-03-21,624
2017-11-21,2387
2017-11-21,1705
2018-08-21,1197
2016-03-21,899
2018-08-21,2065
2018-08-21,2055
2017-11-21,2071
2018-08-21,553
2018-08-21,2174
2017-11-21,1260
2017-11-21,753
2017-11-21,1593
2018-08-21,693
2018-05-22,924
2018-05-22,1331
2015-03-22,2173
2018-08-22,1167
2018-05-22,898
2018-05-22,2319
2015-12-22,862
2018-10-22,1683
2015-12-22,1705
2015-12-22,658
2015-12-22,1038
2016-06-22,601
2016-06-22,2027
2018-05-22,603
2018-05-22,2343
2018-08-22,1153
2016-05-22,1536
2015-12-22,860
2016-06-22,1294
2015-06-22,1173
2015-06-22,1728
2018-10-22,688
2016-08-22,1309
2016-08-22,2425
2018-12-22,2293
2018-12-22,1036
2018-12-22,2322
2018-12-22,1426
2018-12-22,1266
2016-05-22,1944
2015-03-22,1410
2015-03-22,2140
2015-06-22,1204
2015-06-22,1621
2015-06-22,750
2015-06-22,2027
2015-06-22,1465
2015-03-22,668
2018-05-22,785
2018-10-22,1857
2017-01-22,624
2015-09-22,1134
2015-11-22,2045
2015-03-22,2264
2017-12-22,761
2017-12-22,2003
2017-12-22,1531
2017-12-22,2324
2015-11-22,1406
2017-12-22,1366
2017-11-22,797
2017-11-22,1419
2017-12-22,1910
2017-12-22,1277
2018-12-22,2403
2018-12-22,843
2017-12-22,2442
2018-11-22,977
2015-11-22,1698
2015-11-22,632
2017-01-22,2490
2017-01-22,2398
2017-01-22,1602
2017-01-22,2094
2017-01-22,1862
2017-01-22,1397
2015-11-22,1117
2015-11-22,2074
2016-12-22,1258
2016-12-22,869
2017-01-22,2112
2017-01-22,2500
2017-01-22,1546
2015-11-22,708
2016-12-22,1769
2017-02-22,795
2016-02-22,2037
2017-11-22,1918
2017-05-22,859
2017-01-22,2290
2017-02-22,1587
2017-02-22,1419
2018-04-22,1082
2018-04-22,1736
2017-05-22,933
2018-04-22,2381
2015-09-22,1109
2015-09-22,527
2015-09-22,1758
2015-09-22,2232
2015-09-22,1975
2015-09-22,1020
2015-09-22,2136
2018-12-22,1102
2017-05-22,2087
2017-05-22,1713
2017-11-22,2053
